ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,VARNAME_2,NL_NAME_2,HASC_2,CC_2,TYPE_2,ENGTYPE_2,VALIDFR_2,VALIDTO_2,REMARKS_2,Shape_Leng,Shape_Area,prev_mean_sh_mean,prev_mean_sman_mean,prev_mean_anysch_mean,prev_mean_asc_mean,prev_mean_hkw_mean,prev_mean_tri_mean,prev_mean_anysth_mean,prev_mean_1_sh_mean,prev_mean_1_sman_mean,prev_mean_1_anysch_mean,prev_mean_1_asc_mean,prev_mean_1_hkw_mean,prev_mean_1_tri_mean,prev_mean_1_anysth_mean
157,MWI,Malawi,1962,Lilongwe,22818,TA Malili,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.045256069,0.02612947,0.162648,0.01725,0.172889,0.013586,0.010618,0.008039,0.026041,0.028217,0.02821,0.047225,0.082833,0.021881,0.003234,0.111496
157,MWI,Malawi,1962,Lilongwe,22819,TA Mazengera,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.970241001,0.028904783,0.073804,0.221823,0.300969,0.020371,0.026038,0.011004,0.047662,0.038536,0.022892,0.048081,0.022129,0.020708,0.002041,0.033657
157,MWI,Malawi,1963,Machinga,22820,Lake Chilwa,,,,,Water body,Water body,Unknown,Unknown,,0.438571022,0.005205168,0.17938,0.069608,0.225067,0.002335,0.019475,0.004218,0.021111,0.107861,0.007449,0.113768,0.013089,0.013463,0.002269,0.027855
157,MWI,Malawi,1963,Machinga,22821,Lake Chiuta,,,,,Water body,Water body,Unknown,Unknown,,0.46691005,0.005184786,0.17314,0.044249,0.218381,0.00146,0.014359,0.001276,0.019769,0.143524,0.007863,0.146927,0.015886,0.007592,0.002991,0.023029
157,MWI,Malawi,1963,Machinga,22822,Liwonda National Park,,,,,National Park,National Park,Unknown,Unknown,,0.920749521,0.033325346,0.208693,0.06125,0.238173,0.002008,0.017236,0.006847,0.015164,0.104781,0.008276,0.112815,0.011939,0.011366,0.002857,0.017815
157,MWI,Malawi,1963,Machinga,22823,Liwonde Town,,,,,Town,Town,Unknown,Unknown,,0.278400707,0.003037157,0.213495,0.023141,0.230993,0.002083,0.008469,0.007952,0.009404,0.093648,0.010836,0.10027,0.0259,0.022102,0.007766,0.050877
157,MWI,Malawi,1963,Machinga,22824,SC Chamba,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.520711718,0.011516867,0.139629,0.050654,0.179527,0.004692,0.014554,0.002783,0.016588,0.150621,0.00464,0.148359,0.006472,0.007436,0.002107,0.012322
157,MWI,Malawi,1963,Machinga,22825,SC Chikweo,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.833958323,0.027667764,0.18153,0.052245,0.221113,0.002084,0.016748,0.001938,0.020706,0.108599,0.006,0.109035,0.01153,0.00566,0.00315,0.0178
157,MWI,Malawi,1963,Machinga,22826,SC Chiwalo,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.446592171,0.005886095,0.185406,0.066155,0.215054,0.005199,0.02211,0.006893,0.021592,0.114017,0.006408,0.113981,0.008935,0.006381,0.003501,0.024297
157,MWI,Malawi,1963,Machinga,22827,SC Mlomba,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.906977065,0.031062443,0.171997,0.058468,0.215729,0.002072,0.016768,0.002757,0.018075,0.117577,0.00848,0.120992,0.011467,0.011841,0.002641,0.024783
157,MWI,Malawi,1963,Machinga,22828,SC Mposa,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.668534541,0.017948589,0.16631,0.065287,0.207625,0.003283,0.018408,0.004021,0.019222,0.143956,0.008096,0.14417,0.011297,0.015884,0.002587,0.029676
157,MWI,Malawi,1963,Machinga,22829,SC Ngokwe,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.549157996,0.013290355,0.175567,0.041133,0.216325,0.001687,0.014454,0.001141,0.019664,0.204936,0.007569,0.204351,0.015442,0.008577,0.00255,0.022497
157,MWI,Malawi,1963,Machinga,22830,SC Sitola,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.770036452,0.027581905,0.161265,0.064017,0.219056,0.003325,0.01284,0.004555,0.014057,0.117876,0.020428,0.128373,0.018392,0.01314,0.003075,0.029009
157,MWI,Malawi,1963,Machinga,22831,TA Kawinga,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.557703313,0.078204096,0.171067,0.054331,0.214187,0.002119,0.016841,0.002514,0.020015,0.092566,0.007267,0.096456,0.011744,0.008449,0.003198,0.020905
157,MWI,Malawi,1963,Machinga,22832,TA Liwonde,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.43980216,0.036811033,0.194497,0.075051,0.235223,0.002709,0.019725,0.006257,0.018029,0.125227,0.006825,0.126899,0.007632,0.007232,0.002956,0.0135
157,MWI,Malawi,1963,Machinga,22833,TA Nyambi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.802504229,0.029093145,0.203462,0.054435,0.228037,0.003704,0.019727,0.002593,0.023355,0.121032,0.008777,0.121,0.0184,0.011866,0.002521,0.036999
157,MWI,Malawi,1964,Mangochi,22834,Lake Malawi,,,,,Water body,Water body,Unknown,Unknown,,3.647310342,0.2027042,0.14701,0.052335,0.203877,0.001246,0.012944,0.002311,0.01506,0.107239,0.011571,0.116721,0.015242,0.020139,0.002387,0.029551
157,MWI,Malawi,1964,Mangochi,22835,Lake Malombe,,,,,Water body,Water body,Unknown,Unknown,,0.831685447,0.029814572,0.205312,0.047381,0.227101,0.001569,0.015678,0.00555,0.013685,0.270246,0.006591,0.270003,0.006912,0.007342,0.002472,0.011244
157,MWI,Malawi,1964,Mangochi,22836,Mangochi Town,,,,,Town,Town,Unknown,Unknown,,0.132854612,0.001039636,0.17015,0.010987,0.175891,0.002162,0.007558,0.010682,0.007659,0.271904,0.006738,0.271367,0.009002,0.009572,0.002548,0.012862
157,MWI,Malawi,1964,Mangochi,22837,Monkey Bay Urban,,,,,Urban,Urban,Unknown,Unknown,,0.220096027,0.001117166,0.149673,0.084901,0.257226,0.001896,0.011984,0.001397,0.017325,0.081908,0.009716,0.090356,0.012012,0.012604,0.002129,0.020721
157,MWI,Malawi,1964,Mangochi,22838,SC Chowe,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,2.131841809,0.052806084,0.166049,0.031369,0.18618,0.002443,0.011281,0.005514,0.011508,0.178151,0.006544,0.179961,0.006857,0.007521,0.002436,0.011804
157,MWI,Malawi,1964,Mangochi,22839,SC Mbwana Nyambi,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.51328273,0.065649985,0.285169,0.041802,0.293243,0.004065,0.017512,0.00274,0.019484,0.138987,0.007033,0.14044,0.010179,0.01267,0.002082,0.025134
157,MWI,Malawi,1964,Mangochi,22840,SC Namabvi,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.937948182,0.031880485,0.092325,0.026976,0.116669,0.004389,0.017365,0.002669,0.019553,0.096712,0.008631,0.100095,0.011748,0.032616,0.002228,0.044681
157,MWI,Malawi,1964,Mangochi,22841,TA Chimwala,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.675195521,0.074723658,0.199618,0.022215,0.203701,0.00289,0.01465,0.002795,0.015421,0.16231,0.008626,0.171009,0.007317,0.006642,0.002123,0.011375
157,MWI,Malawi,1964,Mangochi,22842,TA Jalasi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.320799753,0.046927412,0.135707,0.039889,0.180249,0.006588,0.012995,0.003318,0.015354,0.0494,0.00752,0.053842,0.006818,0.008793,0.001895,0.013992
157,MWI,Malawi,1964,Mangochi,22843,TA Katuli,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.918418225,0.036667952,0.091195,0.123168,0.233487,0.008471,0.014908,0.002457,0.019452,0.062814,0.009266,0.067793,0.009086,0.011092,0.001895,0.019445
157,MWI,Malawi,1964,Mangochi,22844,TA Makanjila,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.596137182,0.060212608,0.151201,0.050131,0.203685,0.002228,0.015966,0.001974,0.019647,0.086593,0.012679,0.097399,0.022294,0.021319,0.002177,0.035388
157,MWI,Malawi,1964,Mangochi,22845,TA Mponda,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.553956694,0.061400356,0.104715,0.013701,0.110267,0.002737,0.009048,0.003976,0.010926,0.133918,0.005967,0.135566,0.013253,0.01318,0.00217,0.024872
157,MWI,Malawi,1964,Mangochi,22846,TA Nankumba,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,2.013099731,0.093813108,0.16114,0.091506,0.274484,0.003027,0.010192,0.002171,0.015079,0.076534,0.008373,0.080519,0.00952,0.010024,0.002279,0.016329
157,MWI,Malawi,1965,Mchinji,22848,SC Dambe,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.912200689,0.035381486,0.083344,0.033041,0.119491,0.009745,0.017173,0.001122,0.04274,0.034502,0.003507,0.03552,0.005076,0.003748,0.001809,0.008115
157,MWI,Malawi,1965,Mchinji,22849,SC Mavwere,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.535010179,0.039020512,0.146387,0.029786,0.159702,0.008643,0.042217,0.001754,0.06956,0.029624,0.00445,0.031675,0.010378,0.004659,0.001831,0.01355
157,MWI,Malawi,1965,Mchinji,22850,SC Mduwa,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.229859188,0.047900896,0.109874,0.03162,0.134108,0.009348,0.026006,0.00137,0.051966,0.032079,0.003878,0.032767,0.006482,0.004147,0.001968,0.010625
157,MWI,Malawi,1965,Mchinji,22851,TA Mkanda,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.446576663,0.077959659,0.092234,0.020813,0.117801,0.008356,0.016882,0.000862,0.036487,0.048469,0.004487,0.049508,0.007321,0.005261,0.002678,0.017132
157,MWI,Malawi,1965,Mchinji,22852,TA Mlonyeni,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.411704016,0.022426972,0.108081,0.028473,0.127776,0.010373,0.022477,0.001563,0.046901,0.033428,0.005001,0.035545,0.008981,0.005877,0.00173,0.013813
157,MWI,Malawi,1965,Mchinji,22853,TA Zulu,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.270619653,0.039166466,0.144929,0.033974,0.159665,0.00827,0.039327,0.001843,0.064544,0.032163,0.004285,0.033541,0.008713,0.004424,0.002136,0.012295
157,MWI,Malawi,1966,Mulanje,22855,Mulanje Mountain Forest Reserve,,,,,Reserve,Reserve,Unknown,Unknown,,1.124141935,0.040398679,0.070913,0.020371,0.07952,0.122041,0.030084,0.006733,0.059723,0.018935,0.003848,0.018904,0.026655,0.005439,0.001395,0.026489
157,MWI,Malawi,1966,Mulanje,22856,SC Juma,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.149730113,0.028548559,0.299451,0.045009,0.321587,0.00264,0.01601,0.002245,0.015896,0.115391,0.016536,0.129954,0.054931,0.025053,0.005042,0.086935
157,MWI,Malawi,1966,Mulanje,22857,SC Laston Njema,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.843003977,0.011020929,0.145554,0.04158,0.18597,0.002706,0.016217,0.001405,0.022906,0.055169,0.012261,0.064528,0.070564,0.018645,0.00233,0.087685
157,MWI,Malawi,1966,Mulanje,22858,TA Chikumbu,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.635515423,0.01259829,0.222657,0.072904,0.266679,0.002074,0.013991,0.001802,0.017306,0.112476,0.006676,0.119598,0.074155,0.008307,0.003726,0.08295
157,MWI,Malawi,1966,Mulanje,22859,TA Mabuka,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.537151815,0.034987565,0.179436,0.059614,0.22272,0.002732,0.016599,0.002375,0.021034,0.101287,0.015621,0.12042,0.043642,0.010091,0.00255,0.045569
157,MWI,Malawi,1966,Mulanje,22860,TA Nkanda,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.005094368,0.030456428,0.249006,0.069039,0.285446,0.002729,0.013747,0.002002,0.016254,0.155255,0.010289,0.1596,0.056228,0.016027,0.003157,0.066803
157,MWI,Malawi,1966,Mulanje,22861,TA Nthiramanja,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.569382208,0.009438068,0.278378,0.086619,0.318278,0.002608,0.012505,0.001996,0.015128,0.070979,0.00955,0.079708,0.047535,0.008757,0.010452,0.066605
157,MWI,Malawi,1967,Mwanza,22863,TA Dambe,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.892677401,0.021436479,0.049713,0.012673,0.054018,0.006807,0.009032,0.003687,0.010331,0.020381,0.003313,0.02152,0.028508,0.024558,0.00239,0.048417
157,MWI,Malawi,1967,Mwanza,22864,TA Kanduku,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.232047907,0.024352514,0.217636,0.028309,0.247149,0.002139,0.009569,0.003581,0.009539,0.054435,0.009522,0.065781,0.008637,0.010072,0.002638,0.016257
157,MWI,Malawi,1967,Mwanza,22865,TA Mlauli,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.176159804,0.047390024,0.157119,0.047029,0.180477,0.001342,0.012218,0.005265,0.010732,0.04668,0.01728,0.061067,0.044519,0.0373,0.003685,0.074129
157,MWI,Malawi,1967,Mwanza,22866,TA Ngozi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.913580006,0.027862555,0.225567,0.050411,0.253293,0.004135,0.010908,0.007154,0.010056,0.020628,0.008923,0.028247,0.029237,0.019988,0.003319,0.040598
157,MWI,Malawi,1967,Mwanza,22867,TA Nthache,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.041814629,0.024624248,0.32691,0.038479,0.383995,0.003385,0.009784,0.003223,0.010956,0.072954,0.003677,0.073504,0.006556,0.006767,0.00256,0.012932
157,MWI,Malawi,1967,Mwanza,22868,TA Symon,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.088297701,0.034867641,0.23812,0.053545,0.261926,0.001457,0.017587,0.00766,0.014258,0.021499,0.014522,0.033624,0.066142,0.052275,0.003998,0.135311
157,MWI,Malawi,1968,Mzimba,22869,Mzimba Boma,,,,,Boma,Headquarter,Unknown,Unknown,,0.118867727,0.000896019,0.046586,0.005789,0.043618,0.012606,0.010866,0.011259,0.020537,0.046176,0.004072,0.045569,0.020595,0.023312,0.002392,0.040903
157,MWI,Malawi,1968,Mzimba,22870,Mzuzu City,,,,,City,City,Unknown,Unknown,,0.472314743,0.011618501,0.032947,0.030784,0.055645,0.018486,0.021036,0.008371,0.039419,0.022784,0.003741,0.025496,0.018519,0.011079,0.00173,0.027419
157,MWI,Malawi,1968,Mzimba,22871,SC Jaravikuba Munthali,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.55866797,0.013338291,0.071461,0.009315,0.078572,0.014766,0.028612,0.001825,0.045874,0.026396,0.00508,0.028604,0.016245,0.016049,0.00193,0.030729
157,MWI,Malawi,1968,Mzimba,22872,SC Kampingo Sibande,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,2.076132144,0.080447333,0.089869,0.027683,0.101762,0.05563,0.028321,0.007786,0.058457,0.022037,0.003856,0.022395,0.025297,0.026432,0.001513,0.041635
157,MWI,Malawi,1968,Mzimba,22873,SC Khosolo Gwaza Jere,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.781758298,0.078055705,0.127795,0.033315,0.144516,0.013123,0.031051,0.003037,0.049812,0.064135,0.00865,0.06791,0.0292,0.025378,0.001857,0.045722
157,MWI,Malawi,1968,Mzimba,22874,TA Chindi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.980769776,0.145460029,0.088827,0.014805,0.093236,0.012433,0.020277,0.003216,0.028933,0.033706,0.006804,0.036,0.011332,0.010958,0.001903,0.018668
157,MWI,Malawi,1968,Mzimba,22875,TA Mabulabo,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.543946812,0.061983758,0.143081,0.017403,0.145234,0.018336,0.037532,0.003194,0.052221,0.075714,0.004812,0.076211,0.094158,0.048391,0.002582,0.126182
157,MWI,Malawi,1968,Mzimba,22876,TA M'Mbelwa,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,2.162996675,0.095188548,0.133551,0.015461,0.134024,0.016739,0.02762,0.004798,0.041242,0.027671,0.010586,0.033922,0.025708,0.014204,0.002622,0.039214
157,MWI,Malawi,1968,Mzimba,22877,TA Mpherembe,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.201220434,0.054105715,0.070665,0.013698,0.074744,0.010332,0.026966,0.00397,0.03461,0.046121,0.004895,0.046973,0.010269,0.011271,0.001972,0.017618
157,MWI,Malawi,1968,Mzimba,22878,TA Mtwalo,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,2.716238853,0.16253646,0.084595,0.012875,0.084178,0.016774,0.030374,0.006453,0.04893,0.030832,0.004418,0.031986,0.0413,0.026084,0.001879,0.058458
157,MWI,Malawi,1968,Mzimba,22879,TA Mzikubola,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.746376065,0.120271026,0.051771,0.014381,0.056463,0.033719,0.016567,0.005384,0.032452,0.021363,0.005257,0.023489,0.020544,0.023703,0.001723,0.045226
157,MWI,Malawi,1968,Mzimba,22880,TA Mzukuzuku,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.744323054,0.022215657,0.100281,0.008312,0.10162,0.014354,0.025709,0.004545,0.03734,0.015455,0.003976,0.016339,0.023037,0.010373,0.00491,0.053117
157,MWI,Malawi,1968,Mzimba,22881,Vwaza Marsh Game Reserve - Mzimba,,,,,Reserve,Reserve,Unknown,Unknown,,0.604068455,0.012685229,0.088902,0.024537,0.104128,0.01177,0.027987,0.006066,0.035763,0.03124,0.006,0.033489,0.009818,0.009329,0.001807,0.017068
157,MWI,Malawi,1969,Nkhata Bay,22882,Lake Malawi,,,,,Water body,Water body,Unknown,Unknown,,5.174335567,0.651825041,0.145697,0.058924,0.20167,0.001669,0.025535,0.003138,0.037932,0.072827,0.020937,0.091845,0.018619,0.035243,0.002543,0.045293
157,MWI,Malawi,1969,Nkhata Bay,22883,SC Fukamalaza,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.408489354,0.003746144,0.110424,0.048762,0.157105,0.004977,0.124317,0.011001,0.141256,0.038408,0.022685,0.062277,0.010457,0.054191,0.002943,0.059933
157,MWI,Malawi,1969,Nkhata Bay,22884,SC Malanda,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.565681673,0.014052667,0.060695,0.047367,0.097945,0.002954,0.136032,0.004328,0.12407,0.030939,0.0093,0.038792,0.008536,0.055566,0.002525,0.054734
157,MWI,Malawi,1969,Nkhata Bay,22885,SC Nyaluwanga,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.570391443,0.009289773,0.031897,0.011624,0.039481,0.009788,0.024611,0.013447,0.038328,0.01977,0.007778,0.023212,0.00902,0.017585,0.001884,0.025358
157,MWI,Malawi,1969,Nkhata Bay,22886,SC Zilakoma,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.931517812,0.039475483,0.06098,0.042326,0.094639,0.019782,0.021013,0.003248,0.036008,0.025034,0.015255,0.037153,0.020692,0.076833,0.002194,0.095368
157,MWI,Malawi,1969,Nkhata Bay,22887,TA Fukamapiri,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.654757641,0.017706913,0.081619,0.119422,0.188455,0.00255,0.065919,0.003345,0.065575,0.032316,0.007955,0.036822,0.027189,0.1635,0.002601,0.183612
157,MWI,Malawi,1969,Nkhata Bay,22888,TA Kabunduli,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,2.048882203,0.141470341,0.052078,0.04232,0.083979,0.025313,0.03892,0.004899,0.058384,0.029453,0.006166,0.033365,0.016216,0.050989,0.001836,0.061421
157,MWI,Malawi,1969,Nkhata Bay,22889,TA Malenga Mzoma,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.26627131,0.003335539,0.060844,0.055705,0.100593,0.002075,0.091729,0.005013,0.094706,0.030524,0.008409,0.03402,0.017148,0.133708,0.003271,0.149664
157,MWI,Malawi,1969,Nkhata Bay,22890,TA Musisya,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.139351975,0.036321474,0.071873,0.017261,0.084984,0.016956,0.031027,0.00733,0.051514,0.016924,0.008893,0.022094,0.00937,0.032569,0.001702,0.045335
157,MWI,Malawi,1969,Nkhata Bay,22891,TA Timbiri,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.143522356,0.028499118,0.02936,0.025062,0.04515,0.003673,0.054935,0.009237,0.059715,0.029891,0.031925,0.060704,0.008733,0.053569,0.002659,0.052767
157,MWI,Malawi,1970,Nkhotakota,22892,Lake Malawi,,,,,Water body,Water body,Unknown,Unknown,,3.578054398,0.295749153,0.170186,0.093457,0.25056,0.001528,0.018063,0.005194,0.019979,0.139761,0.014258,0.150111,0.025069,0.038298,0.003009,0.058285
157,MWI,Malawi,1970,Nkhotakota,22894,Nkhotakota Game Reserve,,,,,Reserve,Reserve,Unknown,Unknown,,2.348023378,0.150007567,0.195556,0.053454,0.220386,0.005119,0.027633,0.004132,0.035474,0.121029,0.009092,0.121744,0.016006,0.02118,0.002212,0.030425
157,MWI,Malawi,1970,Nkhotakota,22895,SC Kafuzila,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.221109337,0.046206297,0.06149,0.052162,0.080263,0.012898,0.017584,0.004788,0.02954,0.031371,0.023111,0.050619,0.013839,0.033179,0.005619,0.050418
157,MWI,Malawi,1970,Nkhotakota,22896,SC Mphonde,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.545011203,0.010488527,0.183623,0.047262,0.21133,0.002004,0.014218,0.006816,0.015302,0.313536,0.009254,0.307895,0.019467,0.056205,0.003645,0.074507
157,MWI,Malawi,1970,Nkhotakota,22897,SC Mwansambo,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.739710127,0.020182474,0.161644,0.028513,0.186901,0.004922,0.012278,0.008527,0.018302,0.106911,0.004801,0.105294,0.009163,0.016792,0.00348,0.018703
157,MWI,Malawi,1970,Nkhotakota,22898,TA Kanyenda,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.743787493,0.050401334,0.195706,0.0858,0.231368,0.002746,0.037761,0.010493,0.036432,0.14894,0.019522,0.158125,0.012472,0.031406,0.003814,0.042107
157,MWI,Malawi,1970,Nkhotakota,22899,TA Malenga Chanzi,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.991092241,0.026714837,0.193808,0.072691,0.232675,0.001984,0.017508,0.005765,0.01675,0.3137,0.005638,0.312286,0.015403,0.027825,0.0037,0.045524
157,MWI,Malawi,1970,Nkhotakota,22900,TA Mwadzama,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,1.264053939,0.052967289,0.153133,0.048766,0.193781,0.003024,0.013409,0.00953,0.013809,0.179695,0.006292,0.178856,0.008283,0.044571,0.003174,0.054557
157,MWI,Malawi,1971,Nsanje,22901,Mwabvi Game Reserve,,,,,Reserve,Reserve,Unknown,Unknown,,0.763350686,0.028926244,0.232324,0.075006,0.311646,0.000397,0.012244,0.00326,0.015802,0.099735,0.00572,0.105087,0.055083,0.013993,0.003018,0.06896
157,MWI,Malawi,1971,Nsanje,22902,Nsanje Boma,,,,,Boma,Headquarter,Unknown,Unknown,,0.159134019,0.001325759,0.261083,0.096962,0.347694,0.00031,0.012839,0.005433,0.016164,0.378633,0.006411,0.386002,0.056198,0.038201,0.003487,0.096867
157,MWI,Malawi,1971,Nsanje,22903,SC Makoka,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.44692729,0.005598818,0.16986,0.035929,0.234339,0.000715,0.010828,0.000839,0.014071,0.080012,0.006814,0.086059,0.057411,0.026139,0.002962,0.083548
157,MWI,Malawi,1971,Nsanje,22904,SC Mbenje,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.804666553,0.026875556,0.25274,0.086663,0.338822,0.000312,0.012098,0.004265,0.014492,0.175442,0.005365,0.177197,0.073304,0.015525,0.003685,0.092641
157,MWI,Malawi,1971,Nsanje,22905,TA Chimombo,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.328519516,0.003019578,0.237599,0.065271,0.32799,0.000279,0.010257,0.002439,0.011145,0.215911,0.005585,0.217461,0.098331,0.018311,0.006988,0.126381
157,MWI,Malawi,1971,Nsanje,22906,TA Malemia,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.768982528,0.012131225,0.201546,0.062842,0.267956,0.000759,0.01318,0.002592,0.019096,0.206542,0.006745,0.211458,0.050726,0.045926,0.00296,0.098967
157,MWI,Malawi,1971,Nsanje,22907,TA Mlolo,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.767843286,0.029013844,0.259538,0.09445,0.344459,0.000323,0.0128,0.004982,0.015044,0.267098,0.009923,0.273403,0.054713,0.012696,0.004373,0.06583
157,MWI,Malawi,1971,Nsanje,22908,TA Ndamera,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.645816233,0.015995666,0.222821,0.058677,0.307654,0.000359,0.010366,0.002062,0.01174,0.100661,0.007099,0.106108,0.1196,0.015626,0.004619,0.119975
157,MWI,Malawi,1971,Nsanje,22909,TA Ngabu,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.422169669,0.005002591,0.224332,0.059711,0.309553,0.000365,0.010375,0.002167,0.011732,0.306727,0.005972,0.313072,0.062932,0.026479,0.003987,0.09302
157,MWI,Malawi,1971,Nsanje,22910,TA Nyachikadza,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.441401287,0.006505968,0.253959,0.073651,0.349963,0.000226,0.010189,0.00307,0.010627,0.484911,0.008524,0.490122,0.092767,0.022419,0.003915,0.097116
157,MWI,Malawi,1971,Nsanje,22911,TA Tengani,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.768154462,0.029023171,0.233083,0.075841,0.312666,0.000423,0.012216,0.003439,0.015716,0.202147,0.007498,0.2053,0.046065,0.059768,0.003341,0.111419
157,MWI,Malawi,1972,Ntcheu,22912,Ntcheu Boma,,,,,Boma,Headquarter,Unknown,Unknown,,0.138144203,0.000767771,0.088702,0.007564,0.092092,0.009959,0.007979,0.017564,0.008974,0.02851,0.012235,0.031818,0.064031,0.005333,0.001777,0.058738
157,MWI,Malawi,1972,Ntcheu,22913,SC Champiti,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.399842144,0.007605553,0.144765,0.028446,0.170453,0.005272,0.014163,0.007251,0.012612,0.046796,0.025271,0.061148,0.106792,0.006812,0.002337,0.113608
157,MWI,Malawi,1972,Ntcheu,22914,SC Goodson Ganya,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,1.188258319,0.06182784,0.183653,0.013687,0.187423,0.002917,0.00946,0.003815,0.009076,0.02947,0.007543,0.033697,0.00511,0.00486,0.002499,0.008596
157,MWI,Malawi,1972,Ntcheu,22915,SC Makwangwala,,,,,Sub-chief,Sub-chief,Unknown,Unknown,,0.994030974,0.042178733,0.167301,0.018296,0.176544,0.003865,0.019704,0.007405,0.018331,0.030738,0.031936,0.049507,0.017682,0.01089,0.002159,0.024305
157,MWI,Malawi,1972,Ntcheu,22916,TA Chakhumbira,,,,,Traditional Authority,Traditional Authority,Unknown,Unknown,,0.478116289,0.009289004,0.085254,0.007926,0.087634,0.013476,0.010543,0.002147,0.01344,0.022076,0.004517,0.022764,0.005588,0.003907,0.001775,0.008505
